日期,战区,渠道,品类,客户,签收额,台数
2025-02-15,东区,传统,旗舰系列,东区经销商06,4949.16,1
2025-02-15,东区,传统,旗舰系列,东区经销商07,3959.33,1
2025-02-15,东区,传统,旗舰系列,东区经销商08,2969.5,1
2025-02-15,东区,KA,主力系列,东区经销商01,148089.19,46
2025-02-15,东区,KA,主力系列,东区经销商02,49363.06,15
2025-02-15,东区,KA,主力系列,东区经销商03,30851.92,10
2025-02-15,东区,KA,主力系列,东区经销商04,24681.53,8
2025-02-15,东区,KA,主力系列,东区经销商05,18511.15,6
2025-02-15,东区,KA,主力系列,东区经销商06,15425.96,5
2025-02-15,东区,KA,主力系列,东区经销商07,12340.77,4
2025-02-15,东区,KA,主力系列,东区经销商08,9255.57,3
2025-02-15,东区,电商,主力系列,东区经销商01,118471.35,37
2025-02-15,东区,电商,主力系列,东区经销商02,39490.45,12
2025-02-15,东区,电商,主力系列,东区经销商03,24681.53,8
2025-02-15,东区,电商,主力系列,东区经销商04,19745.23,6
2025-02-15,东区,电商,主力系列,东区经销商05,14808.92,5
2025-02-15,东区,电商,主力系列,东区经销商06,12340.77,4
2025-02-15,东区,电商,主力系列,东区经销商07,9872.61,3
2025-02-15,东区,电商,主力系列,东区经销商08,7404.46,2
2025-02-15,东区,传统,主力系列,东区经销商01,103662.44,32
2025-02-15,东区,传统,主力系列,东区经销商02,34554.15,11
2025-02-15,东区,传统,主力系列,东区经销商03,21596.34,7
2025-02-15,东区,传统,主力系列,东区经销商04,17277.07,5
2025-02-15,东区,传统,主力系列,东区经销商05,12957.8,4
2025-02-15,东区,传统,主力系列,东区经销商06,10798.17,3
2025-02-15,东区,传统,主力系列,东区经销商07,8638.54,3
2025-02-15,东区,传统,主力系列,东区经销商08,6478.9,2
2025-02-15,东区,KA,入门系列,东区经销商01,92555.75,49
2025-02-15,东区,KA,入门系列,东区经销商02,30851.92,16
2025-02-15,东区,KA,入门系列,东区经销商03,19282.45,10
2025-02-15,东区,KA,入门系列,东区经销商04,15425.96,8
2025-02-15,东区,KA,入门系列,东区经销商05,11569.47,6
2025-02-15,东区,KA,入门系列,东区经销商06,9641.22,5
2025-02-15,东区,KA,入门系列,东区经销商07,7712.98,4
2025-02-15,东区,KA,入门系列,东区经销商08,5784.73,3
2025-02-15,东区,电商,入门系列,东区经销商01,74044.6,39
2025-02-15,东区,电商,入门系列,东区经销商02,24681.53,13
2025-02-15,东区,电商,入门系列,东区经销商03,15425.96,8
2025-02-15,东区,电商,入门系列,东区经销商04,12340.77,6
2025-02-15,东区,电商,入门系列,东区经销商05,9255.57,5
2025-02-15,东区,电商,入门系列,东区经销商06,7712.98,4
2025-02-15,东区,电商,入门系列,东区经销商07,6170.38,3
2025-02-15,东区,电商,入门系列,东区经销商08,4627.79,2
2025-02-15,东区,传统,入门系列,东区经销商01,64789.02,34
2025-02-15,东区,传统,入门系列,东区经销商02,21596.34,11
2025-02-15,东区,传统,入门系列,东区经销商03,13497.71,7
2025-02-15,东区,传统,入门系列,东区经销商04,10798.17,6
2025-02-15,东区,传统,入门系列,东区经销商05,8098.63,4
2025-02-15,东区,传统,入门系列,东区经销商06,6748.86,4
2025-02-15,东区,传统,入门系列,东区经销商07,5399.09,3
2025-02-15,东区,传统,入门系列,东区经销商08,4049.31,2
2025-02-15,南区,KA,旗舰系列,南区经销商01,113123.69,22
2025-02-15,南区,KA,旗舰系列,南区经销商02,37707.9,7
2025-02-15,南区,KA,旗舰系列,南区经销商03,23567.44,5
2025-02-15,南区,KA,旗舰系列,南区经销商04,18853.95,4
2025-02-15,南区,KA,旗舰系列,南区经销商05,14140.46,3
2025-02-15,南区,KA,旗舰系列,南区经销商06,11783.72,2
2025-02-15,南区,KA,旗舰系列,南区经销商07,9426.97,2
2025-02-15,南区,KA,旗舰系列,南区经销商08,7070.23,1
2025-02-15,南区,电商,旗舰系列,南区经销商01,90498.95,17
2025-02-15,南区,电商,旗舰系列,南区经销商02,30166.32,6
2025-02-15,南区,电商,旗舰系列,南区经销商03,18853.95,4
2025-02-15,南区,电商,旗舰系列,南区经销商04,15083.16,3
2025-02-15,南区,电商,旗舰系列,南区经销商05,11312.37,2
2025-02-15,南区,电商,旗舰系列,南区经销商06,9426.97,2
2025-02-15,南区,电商,旗舰系列,南区经销商07,7541.58,1
2025-02-15,南区,电商,旗舰系列,南区经销商08,5656.18,1
2025-02-15,南区,传统,旗舰系列,南区经销商01,79186.58,15
2025-02-15,南区,传统,旗舰系列,南区经销商02,26395.53,5
2025-02-15,南区,传统,旗舰系列,南区经销商03,16497.2,3
2025-02-15,南区,传统,旗舰系列,南区经销商04,13197.76,3
2025-02-15,南区,传统,旗舰系列,南区经销商05,9898.32,2
2025-02-15,南区,传统,旗舰系列,南区经销商06,8248.6,2
2025-02-15,南区,传统,旗舰系列,南区经销商07,6598.88,1
2025-02-15,南区,传统,旗舰系列,南区经销商08,4949.16,1
2025-02-15,南区,KA,主力系列,南区经销商01,246815.32,77
2025-02-15,南区,KA,主力系列,南区经销商02,82271.77,26
2025-02-15,南区,KA,主力系列,南区经销商03,51419.86,16
2025-02-15,南区,KA,主力系列,南区经销商04,41135.89,13
2025-02-15,南区,KA,主力系列,南区经销商05,30851.92,10
2025-02-15,南区,KA,主力系列,南区经销商06,25709.93,8
2025-02-15,南区,KA,主力系列,南区经销商07,20567.94,6
2025-02-15,南区,KA,主力系列,南区经销商08,15425.96,5
2025-02-15,南区,电商,主力系列,南区经销商01,197452.26,62
2025-02-15,南区,电商,主力系列,南区经销商02,65817.42,21
2025-02-15,南区,电商,主力系列,南区经销商03,41135.89,13
2025-02-15,南区,电商,主力系列,南区经销商04,32908.71,10
2025-02-15,南区,电商,主力系列,南区经销商05,24681.53,8
2025-02-15,南区,电商,主力系列,南区经销商06,20567.94,6
2025-02-15,南区,电商,主力系列,南区经销商07,16454.35,5
2025-02-15,南区,电商,主力系列,南区经销商08,12340.77,4
2025-02-15,南区,传统,主力系列,南区经销商01,172770.73,54
2025-02-15,南区,传统,主力系列,南区经销商02,57590.24,18
2025-02-15,南区,传统,主力系列,南区经销商03,35993.9,11
2025-02-15,南区,传统,主力系列,南区经销商04,28795.12,9
2025-02-15,南区,传统,主力系列,南区经销商05,21596.34,7
2025-02-15,南区,传统,主力系列,南区经销商06,17996.95,6
2025-02-15,南区,传统,主力系列,南区经销商07,14397.56,4
2025-02-15,南区,传统,主力系列,南区经销商08,10798.17,3
2025-02-15,南区,KA,入门系列,南区经销商01,154259.58,81
2025-02-15,南区,KA,入门系列,南区经销商02,51419.86,27
2025-02-15,南区,KA,入门系列,南区经销商03,32137.41,17
2025-02-15,南区,KA,入门系列,南区经销商04,25709.93,14
2025-02-15,南区,KA,入门系列,南区经销商05,19282.45,10
2025-02-15,南区,KA,入门系列,南区经销商06,16068.71,8
2025-02-15,南区,KA,入门系列,南区经销商07,12854.96,7
2025-02-15,南区,KA,入门系列,南区经销商08,9641.22,5
2025-02-15,南区,电商,入门系列,南区经销商01,123407.66,65
2025-02-15,南区,电商,入门系列,南区经销商02,41135.89,22
2025-02-15,南区,电商,入门系列,南区经销商03,25709.93,14
2025-02-15,南区,电商,入门系列,南区经销商04,20567.94,11
2025-02-15,南区,电商,入门系列,南区经销商05,15425.96,8
2025-02-15,南区,电商,入门系列,南区经销商06,12854.96,7
2025-02-15,南区,电商,入门系列,南区经销商07,10283.97,5
2025-02-15,南区,电商,入门系列,南区经销商08,7712.98,4
2025-02-15,南区,传统,入门系列,南区经销商01,107981.7,57
2025-02-15,南区,传统,入门系列,南区经销商02,35993.9,19
2025-02-15,南区,传统,入门系列,南区经销商03,22496.19,12
2025-02-15,南区,传统,入门系列,南区经销商04,17996.95,9
2025-02-15,南区,传统,入门系列,南区经销商05,13497.71,7
2025-02-15,南区,传统,入门系列,南区经销商06,11248.09,6
2025-02-15,南区,传统,入门系列,南区经销商07,8998.48,5
2025-02-15,南区,传统,入门系列,南区经销商08,6748.86,4
2025-03-15,北区,KA,旗舰系列,北区经销商01,125459.01,24
2025-03-15,北区,KA,旗舰系列,北区经销商02,41819.67,8
2025-03-15,北区,KA,旗舰系列,北区经销商03,26137.29,5
2025-03-15,北区,KA,旗舰系列,北区经销商04,20909.84,4
2025-03-15,北区,KA,旗舰系列,北区经销商05,15682.38,3
2025-03-15,北区,KA,旗舰系列,北区经销商06,13068.65,3
2025-03-15,北区,KA,旗舰系列,北区经销商07,10454.92,2
2025-03-15,北区,KA,旗舰系列,北区经销商08,7841.19,2
2025-03-15,北区,电商,旗舰系列,北区经销商01,100367.21,19
2025-03-15,北区,电商,旗舰系列,北区经销商02,33455.74,6
2025-03-15,北区,电商,旗舰系列,北区经销商03,20909.84,4
2025-03-15,北区,电商,旗舰系列,北区经销商04,16727.87,3
2025-03-15,北区,电商,旗舰系列,北区经销商05,12545.9,2
2025-03-15,北区,电商,旗舰系列,北区经销商06,10454.92,2
2025-03-15,北区,电商,旗舰系列,北区经销商07,8363.93,2
2025-03-15,北区,电商,旗舰系列,北区经销商08,6272.95,1
2025-03-15,北区,传统,旗舰系列,北区经销商01,87821.31,17
2025-03-15,北区,传统,旗舰系列,北区经销商02,29273.77,6
2025-03-15,北区,传统,旗舰系列,北区经销商03,18296.11,4
2025-03-15,北区,传统,旗舰系列,北区经销商04,14636.88,3
2025-03-15,北区,传统,旗舰系列,北区经销商05,10977.66,2
2025-03-15,北区,传统,旗舰系列,北区经销商06,9148.05,2
2025-03-15,北区,传统,旗舰系列,北区经销商07,7318.44,1
2025-03-15,北区,传统,旗舰系列,北区经销商08,5488.83,1
2025-03-15,北区,KA,主力系列,北区经销商01,273728.75,86
2025-03-15,北区,KA,主力系列,北区经销商02,91242.92,29
2025-03-15,北区,KA,主力系列,北区经销商03,57026.82,18
2025-03-15,北区,KA,主力系列,北区经销商04,45621.46,14
2025-03-15,北区,KA,主力系列,北区经销商05,34216.09,11
2025-03-15,北区,KA,主力系列,北区经销商06,28513.41,9
2025-03-15,北区,KA,主力系列,北区经销商07,22810.73,7
2025-03-15,北区,KA,主力系列,北区经销商08,17108.05,5
2025-03-15,北区,电商,主力系列,北区经销商01,218983.0,68
2025-03-15,北区,电商,主力系列,北区经销商02,72994.33,23
2025-03-15,北区,电商,主力系列,北区经销商03,45621.46,14
2025-03-15,北区,电商,主力系列,北区经销商04,36497.17,11
2025-03-15,北区,电商,主力系列,北区经销商05,27372.88,9
2025-03-15,北区,电商,主力系列,北区经销商06,22810.73,7
2025-03-15,北区,电商,主力系列,北区经销商07,18248.58,6
2025-03-15,北区,电商,主力系列,北区经销商08,13686.44,4
2025-03-15,北区,传统,主力系列,北区经销商01,191610.13,60
2025-03-15,北区,传统,主力系列,北区经销商02,63870.04,20
2025-03-15,北区,传统,主力系列,北区经销商03,39918.78,12
2025-03-15,北区,传统,主力系列,北区经销商04,31935.02,10
2025-03-15,北区,传统,主力系列,北区经销商05,23951.27,7
2025-03-15,北区,传统,主力系列,北区经销商06,19959.39,6
2025-03-15,北区,传统,主力系列,北区经销商07,15967.51,5
2025-03-15,北区,传统,主力系列,北区经销商08,11975.63,4
2025-03-15,北区,KA,入门系列,北区经销商01,171080.47,90
2025-03-15,北区,KA,入门系列,北区经销商02,57026.82,30
2025-03-15,北区,KA,入门系列,北区经销商03,35641.76,19
2025-03-15,北区,KA,入门系列,北区经销商04,28513.41,15
2025-03-15,北区,KA,入门系列,北区经销商05,21385.06,11
2025-03-15,北区,KA,入门系列,北区经销商06,17820.88,9
2025-03-15,北区,KA,入门系列,北区经销商07,14256.71,8
2025-03-15,北区,KA,入门系列,北区经销商08,10692.53,6
2025-03-15,北区,电商,入门系列,北区经销商01,136864.38,72
2025-03-15,北区,电商,入门系列,北区经销商02,45621.46,24
2025-03-15,北区,电商,入门系列,北区经销商03,28513.41,15
2025-03-15,北区,电商,入门系列,北区经销商04,22810.73,12
2025-03-15,北区,电商,入门系列,北区经销商05,17108.05,9
2025-03-15,北区,电商,入门系列,北区经销商06,14256.71,8
2025-03-15,北区,电商,入门系列,北区经销商07,11405.36,6
2025-03-15,北区,电商,入门系列,北区经销商08,8554.02,5
2025-03-15,北区,传统,入门系列,北区经销商01,119756.33,63
2025-03-15,北区,传统,入门系列,北区经销商02,39918.78,21
2025-03-15,北区,传统,入门系列,北区经销商03,24949.24,13
2025-03-15,北区,传统,入门系列,北区经销商04,19959.39,11
2025-03-15,北区,传统,入门系列,北区经销商05,14969.54,8
2025-03-15,北区,传统,入门系列,北区经销商06,12474.62,7
2025-03-15,北区,传统,入门系列,北区经销商07,9979.69,5
2025-03-15,北区,传统,入门系列,北区经销商08,7484.77,4
2025-03-15,西区,KA,旗舰系列,西区经销商01,100367.21,19
2025-03-15,西区,KA,旗舰系列,西区经销商02,33455.74,6
2025-03-15,西区,KA,旗舰系列,西区经销商03,20909.84,4
2025-03-15,西区,KA,旗舰系列,西区经销商04,16727.87,3
2025-03-15,西区,KA,旗舰系列,西区经销商05,12545.9,2
2025-03-15,西区,KA,旗舰系列,西区经销商06,10454.92,2
2025-03-15,西区,KA,旗舰系列,西区经销商07,8363.93,2
2025-03-15,西区,KA,旗舰系列,西区经销商08,6272.95,1
2025-03-15,西区,电商,旗舰系列,西区经销商01,80293.77,15
2025-03-15,西区,电商,旗舰系列,西区经销商02,26764.59,5
2025-03-15,西区,电商,旗舰系列,西区经销商03,16727.87,3
2025-03-15,西区,电商,旗舰系列,西区经销商04,13382.29,3
2025-03-15,西区,电商,旗舰系列,西区经销商05,10036.72,2
2025-03-15,西区,电商,旗舰系列,西区经销商06,8363.93,2
2025-03-15,西区,电商,旗舰系列,西区经销商07,6691.15,1
2025-03-15,西区,电商,旗舰系列,西区经销商08,5018.36,1
2025-03-15,西区,传统,旗舰系列,西区经销商01,70257.05,14
2025-03-15,西区,传统,旗舰系列,西区经销商02,23419.02,5
2025-03-15,西区,传统,旗舰系列,西区经销商03,14636.88,3
2025-03-15,西区,传统,旗舰系列,西区经销商04,11709.51,2
2025-03-15,西区,传统,旗舰系列,西区经销商05,8782.13,2
2025-03-15,西区,传统,旗舰系列,西区经销商06,7318.44,1
2025-03-15,西区,传统,旗舰系列,西区经销商07,5854.75,1
2025-03-15,西区,传统,旗舰系列,西区经销商08,4391.07,1
2025-03-15,西区,KA,主力系列,西区经销商01,218983.0,68
2025-03-15,西区,KA,主力系列,西区经销商02,72994.33,23
2025-03-15,西区,KA,主力系列,西区经销商03,45621.46,14
2025-03-15,西区,KA,主力系列,西区经销商04,36497.17,11
2025-03-15,西区,KA,主力系列,西区经销商05,27372.88,9
2025-03-15,西区,KA,主力系列,西区经销商06,22810.73,7
2025-03-15,西区,KA,主力系列,西区经销商07,18248.58,6
2025-03-15,西区,KA,主力系列,西区经销商08,13686.44,4
2025-03-15,西区,电商,主力系列,西区经销商01,175186.4,55
2025-03-15,西区,电商,主力系列,西区经销商02,58395.47,18
2025-03-15,西区,电商,主力系列,西区经销商03,36497.17,11
2025-03-15,西区,电商,主力系列,西区经销商04,29197.73,9
2025-03-15,西区,电商,主力系列,西区经销商05,21898.3,7
2025-03-15,西区,电商,主力系列,西区经销商06,18248.58,6
2025-03-15,西区,电商,主力系列,西区经销商07,14598.87,5
2025-03-15,西区,电商,主力系列,西区经销商08,10949.15,3
2025-03-15,西区,传统,主力系列,西区经销商01,153288.1,48
2025-03-15,西区,传统,主力系列,西区经销商02,51096.03,16
2025-03-15,西区,传统,主力系列,西区经销商03,31935.02,10
2025-03-15,西区,传统,主力系列,西区经销商04,25548.02,8
2025-03-15,西区,传统,主力系列,西区经销商05,19161.01,6
2025-03-15,西区,传统,主力系列,西区经销商06,15967.51,5
2025-03-15,西区,传统,主力系列,西区经销商07,12774.01,4
2025-03-15,西区,传统,主力系列,西区经销商08,9580.51,3
2025-03-15,西区,KA,入门系列,西区经销商01,136864.38,72
2025-03-15,西区,KA,入门系列,西区经销商02,45621.46,24
2025-03-15,西区,KA,入门系列,西区经销商03,28513.41,15
2025-03-15,西区,KA,入门系列,西区经销商04,22810.73,12
2025-03-15,西区,KA,入门系列,西区经销商05,17108.05,9
2025-03-15,西区,KA,入门系列,西区经销商06,14256.71,8
